card_id,front,back,catalan,espanol,palabra,categoria_gramatical,usage_tags,audio_file_name
paraula_6705_01,{{c1::Acaia}} és una regió de Grècia.<br>Acaya es una región de Grecia.,[sound:acaia_s_una_regi_de_grcia.mp3],Acaia és una regió de Grècia.,Acaya es una región de Grecia.,Acaia,Noun (Proper noun),"Common, Geographical",acaia_s_una_regi_de_grcia.mp3
paraula_6706_01,"{{c1::anualment}}, celebrem la nostra festa d'aniversari.<br>Anualmente, celebramos nuestra fiesta de aniversario.",[sound:anualment_celebrem_la_nostra_festa_daniversari.mp3],"Anualment, celebrem la nostra festa d'aniversari.","Anualmente, celebramos nuestra fiesta de aniversario.",anualment,Adverb,Common,anualment_celebrem_la_nostra_festa_daniversari.mp3
paraula_6707_01,Ell és un estudiant molt {{c1::aplicat}}.<br>Él es un estudiante muy aplicado.,[sound:ell_s_un_estudiant_molt_aplicat.mp3],Ell és un estudiant molt aplicat.,Él es un estudiante muy aplicado.,aplicat,Adjective,Common,ell_s_un_estudiant_molt_aplicat.mp3
paraula_6708_01,L'empresa {{c1::atorgà}} el premi al millor treballador.<br>La empresa otorgó el premio al mejor trabajador.,[sound:lempresa_atorg_el_premi_al_millor_treballador.mp3],L'empresa atorgà el premi al millor treballador.,La empresa otorgó el premio al mejor trabajador.,atorgà,Verb,Common,lempresa_atorg_el_premi_al_millor_treballador.mp3
paraula_6709_01,{{c1::Boston}} és una ciutat dels Estats Units.<br>{{c2::Boston}} es una ciudad de los Estados Unidos.,[sound:boston_s_una_ciutat_dels_estats_units.mp3],Boston és una ciutat dels Estats Units.,Boston es una ciudad de los Estados Unidos.,Boston,Noun (Proper noun),"Common, Geographical",boston_s_una_ciutat_dels_estats_units.mp3
paraula_6710_01,{{c1::Cleòpatra}} va ser una famosa reina egípcia.<br>Cleopatra fue una famosa reina egipcia.,[sound:clepatra_va_ser_una_famosa_reina_egpcia.mp3],Cleòpatra va ser una famosa reina egípcia.,Cleopatra fue una famosa reina egipcia.,Cleòpatra,Noun (Proper noun),"Common, Historical figure",clepatra_va_ser_una_famosa_reina_egpcia.mp3
paraula_6711_01,El jutge va dictar una {{c1::condemna}} de tres anys de presó.<br>El juez dictó una condena de tres años de prisión.,[sound:el_jutge_va_dictar_una_condemna_de_tres_anys_de_pres.mp3],El jutge va dictar una condemna de tres anys de presó.,El juez dictó una condena de tres años de prisión.,condemna,Noun,"Legal, formal",el_jutge_va_dictar_una_condemna_de_tres_anys_de_pres.mp3
paraula_6711_02,Els periodistes condemnen l'actitud del polític.<br>Los periodistas condenan la actitud del político.,[sound:els_periodistes_condemnen_lactitud_del_poltic.mp3],Els periodistes condemnen l'actitud del polític.,Los periodistas condenan la actitud del político.,condemna,Verb,"Formal, common",els_periodistes_condemnen_lactitud_del_poltic.mp3
paraula_6712_01,La pluja {{c1::continuava}} sense parar.<br>La lluvia continuaba sin parar.,[sound:la_pluja_continuava_sense_parar.mp3],La pluja continuava sense parar.,La lluvia continuaba sin parar.,continuava,Verb,Common,la_pluja_continuava_sense_parar.mp3
paraula_6713_01,És important que tu {{c1::contínues}} estudiant.<br>Es importante que tú continúes estudiando.,[sound:s_important_que_tu_contnues_estudiant.mp3],És important que tu contínues estudiant.,Es importante que tú continúes estudiando.,contínues,Verb,Common,s_important_que_tu_contnues_estudiant.mp3
paraula_6714_01,La teva resposta és {{c1::correcta}}.<br>Tu respuesta es {{c2::correcta}}.,[sound:la_teva_resposta_s_correcta.mp3],La teva resposta és correcta.,Tu respuesta es correcta.,correcta,Adjective,Common,la_teva_resposta_s_correcta.mp3
paraula_6715_01,Els {{c1::cuirassats}} estan equipats amb canons pesants.<br>Los acorazados están equipados con cañones pesados.,[sound:els_cuirassats_estan_equipats_amb_canons_pesants.mp3],Els cuirassats estan equipats amb canons pesants.,Los acorazados están equipados con cañones pesados.,cuirassats,Noun,"Military, formal",els_cuirassats_estan_equipats_amb_canons_pesants.mp3
paraula_6716_01,El cel està ple de {{c1::cúmuls}} aquesta tarda.<br>El cielo está lleno de cúmulos esta tarde.,[sound:el_cel_est_ple_de_cmuls_aquesta_tarda.mp3],El cel està ple de cúmuls aquesta tarda.,El cielo está lleno de cúmulos esta tarde.,cúmuls,Noun,"Weather, common",el_cel_est_ple_de_cmuls_aquesta_tarda.mp3
paraula_6717_01,{{c1::Davis}} és el meu millor amic.<br>{{c2::Davis}} es mi mejor amigo.,[sound:davis_s_el_meu_millor_amic.mp3],Davis és el meu millor amic.,Davis es mi mejor amigo.,Davis,Proper Noun,Common,davis_s_el_meu_millor_amic.mp3
paraula_6718_01,Els {{c1::enginyers}} estan treballant en el nou projecte.<br>Los ingenieros están trabajando en el nuevo proyecto.,[sound:els_enginyers_estan_treballant_en_el_nou_projecte.mp3],Els enginyers estan treballant en el nou projecte.,Los ingenieros están trabajando en el nuevo proyecto.,enginyers,Noun,"Profession, common",els_enginyers_estan_treballant_en_el_nou_projecte.mp3
paraula_6719_01,Jugarem a {{c1::escacs}} aquesta nit.<br>Jugaremos al ajedrez esta noche.,[sound:jugarem_a_escacs_aquesta_nit.mp3],Jugarem a escacs aquesta nit.,Jugaremos al ajedrez esta noche.,escacs,Noun,"Game, common",jugarem_a_escacs_aquesta_nit.mp3
paraula_6720_01,El seu comportament ha estat {{c1::exemplar}}.<br>Su comportamiento ha sido ejemplar.,[sound:el_seu_comportament_ha_estat_exemplar.mp3],El seu comportament ha estat exemplar.,Su comportamiento ha sido ejemplar.,exemplar,Adjective,Common,el_seu_comportament_ha_estat_exemplar.mp3
paraula_6720_02,Tinc un {{c1::exemplar}} signat per l'autor.<br>Tengo un ejemplar firmado por el autor.,[sound:tinc_un_exemplar_signat_per_lautor.mp3],Tinc un exemplar signat per l'autor.,Tengo un ejemplar firmado por el autor.,exemplar,Noun,"Literature, common",tinc_un_exemplar_signat_per_lautor.mp3
paraula_6721_01,Els {{c1::experts}} han analitzat la situació.<br>Los expertos han analizado la situación.,[sound:els_experts_han_analitzat_la_situaci.mp3],Els experts han analitzat la situació.,Los expertos han analizado la situación.,experts,Noun,"Common, formal",els_experts_han_analitzat_la_situaci.mp3
paraula_6722_01,Hem quedat atrapats en el {{c1::fang}}.<br>Hemos quedado atrapados en el barro.,[sound:hem_quedat_atrapats_en_el_fang.mp3],Hem quedat atrapats en el fang.,Hemos quedado atrapados en el barro.,fang,Noun,"Common, nature",hem_quedat_atrapats_en_el_fang.mp3
paraula_6723_01,Ells {{c1::formaren}} un cercle al voltant de la foguera.<br>Ellos formaron un círculo alrededor de la hoguera.,[sound:ells_formaren_un_cercle_al_voltant_de_la_foguera.mp3],Ells formaren un cercle al voltant de la foguera.,Ellos formaron un círculo alrededor de la hoguera.,formaren,Verb,"Common, past tense verb",ells_formaren_un_cercle_al_voltant_de_la_foguera.mp3
paraula_6724_01,Ens n'anem de vacances a {{c1::Formentera}}.<br>Nos vamos de vacaciones a {{c2::Formentera}}.,[sound:ens_nanem_de_vacances_a_formentera.mp3],Ens n'anem de vacances a Formentera.,Nos vamos de vacaciones a Formentera.,Formentera,Proper noun,Geography,ens_nanem_de_vacances_a_formentera.mp3
paraula_6725_01,Vam debatre el tema en el {{c1::Fòrum}}.<br>Debatimos el tema en el foro.,[sound:vam_debatre_el_tema_en_el_frum.mp3],Vam debatre el tema en el fòrum.,Debatimos el tema en el foro.,Fòrum,Noun,"Common, formal",vam_debatre_el_tema_en_el_frum.mp3
paraula_6726_01,Els bombers són veritables {{c1::herois}}.<br>Los bomberos son verdaderos héroes.,[sound:els_bombers_sn_veritables_herois.mp3],Els bombers són veritables herois.,Los bomberos son verdaderos héroes.,herois,Noun,Common,els_bombers_sn_veritables_herois.mp3
paraula_6727_01,La sua obra està clarament {{c1::inspirada}} en la naturalesa.<br>Su obra está claramente {{c2::inspirada}} en la naturaleza.,[sound:la_sua_obra_est_clarament_inspirada_en_la_naturalesa.mp3],La sua obra està clarament inspirada en la naturalesa.,Su obra está claramente inspirada en la naturaleza.,inspirada,Adjective,Common,la_sua_obra_est_clarament_inspirada_en_la_naturalesa.mp3
paraula_6728_01,{{c1::Luigi}} és el meu millor amic.<br>{{c2::Luigi}} es mi mejor amigo.,[sound:luigi_s_el_meu_millor_amic.mp3],Luigi és el meu millor amic.,Luigi es mi mejor amigo.,Luigi,Proper noun,Names,luigi_s_el_meu_millor_amic.mp3
paraula_6729_01,La brúixola té una agulla {{c1::magnètica}}.<br>La brújula tiene una aguja magnética.,[sound:la_brixola_t_una_agulla_magntica.mp3],La brúixola té una agulla magnètica.,La brújula tiene una aguja magnética.,magnètica,Adjective,"Common, science",la_brixola_t_una_agulla_magntica.mp3
paraula_6730_01,Les {{c1::memòries}} de la nostra infància són precioses.<br>Los recuerdos de nuestra infancia son preciosos.,[sound:les_memries_de_la_nostra_infncia_sn_precioses.mp3],Les memòries de la nostra infància són precioses.,Los recuerdos de nuestra infancia son preciosos.,memòries,Noun,Common,les_memries_de_la_nostra_infncia_sn_precioses.mp3
paraula_6731_01,La companyia té un {{c1::monopoli}} en aquest sector.<br>La empresa tiene un monopolio en este sector.,[sound:la_companyia_t_un_monopoli_en_aquest_sector.mp3],La companyia té un monopoli en aquest sector.,La empresa tiene un monopolio en este sector.,monopoli,Noun,"Common, Business, Formal",la_companyia_t_un_monopoli_en_aquest_sector.mp3
paraula_6732_01,Els alumnes {{c1::ocupaven}} els seients a l'auditori.<br>Los estudiantes ocupaban los asientos en el auditorio.,[sound:els_alumnes_ocupaven_els_seients_a_lauditori.mp3],Els alumnes ocupaven els seients a l'auditori.,Los estudiantes ocupaban los asientos en el auditorio.,ocupaven,Verb,"Common, Informal, Formal",els_alumnes_ocupaven_els_seients_a_lauditori.mp3
paraula_6733_01,Els dies {{c1::passaven}} ràpidament durant l'estiu.<br>Los días pasaban rápidamente durante el verano.,[sound:els_dies_passaven_rpidament_durant_lestiu.mp3],Els dies passaven ràpidament durant l'estiu.,Los días pasaban rápidamente durante el verano.,passaven,Verb,"Common, Informal, Formal",els_dies_passaven_rpidament_durant_lestiu.mp3
paraula_6734_01,Han {{c1::patit}} molt per aconseguir els seus objectius.<br>Han sufrido mucho para conseguir sus objetivos.,[sound:han_patit_molt_per_aconseguir_els_seus_objectius.mp3],Han patit molt per aconseguir els seus objectius.,Han sufrido mucho para conseguir sus objetivos.,patit,Verb,"Common, Informal, Formal",han_patit_molt_per_aconseguir_els_seus_objectius.mp3
paraula_6735_01,{{c1::Piemont}} és conegut per les seves vinyes.<br>Piamonte es conocido por sus viñedos.,[sound:piemont_s_conegut_per_les_seves_vinyes.mp3],Piemont és conegut per les seves vinyes.,Piamonte es conocido por sus viñedos.,Piemont,Noun,"Geographical, Formal",piemont_s_conegut_per_les_seves_vinyes.mp3
paraula_6736_01,Hi ha un {{c1::predomini}} d'opinions conservadores.<br>Hay un predominio de opiniones conservadoras.,[sound:hi_ha_un_predomini_dopinions_conservadores.mp3],Hi ha un predomini d'opinions conservadores.,Hay un predominio de opiniones conservadoras.,predomini,Noun,"Formal, Common",hi_ha_un_predomini_dopinions_conservadores.mp3
paraula_6737_01,Ell {{c1::pretén}} aprendre català en un any.<br>Él pretende aprender catalán en un año.,[sound:ell_pretn_aprendre_catal_en_un_any.mp3],Ell pretén aprendre català en un any.,Él pretende aprender catalán en un año.,pretén,Verb,"Common, Informal, Formal",ell_pretn_aprendre_catal_en_un_any.mp3
paraula_6738_01,Aquesta és una terra sagrada per a moltes cultures.<br>Esta es una tierra sagrada para muchas culturas.,[sound:aquesta_s_una_terra_sagrada_per_a_moltes_cultures.mp3],Aquesta és una terra sagrada per a moltes cultures.,Esta es una tierra sagrada para muchas culturas.,sagrat,Adjective,"Common, Religious",aquesta_s_una_terra_sagrada_per_a_moltes_cultures.mp3
paraula_6739_01,{{c1::Simon}} és el meu millor amic.<br>Simón es mi mejor amigo.,[sound:simon_s_el_meu_millor_amic.mp3],Simon és el meu millor amic.,Simón es mi mejor amigo.,Simon,Noun,Proper Name,simon_s_el_meu_millor_amic.mp3
paraula_6740_01,Aquesta espècie pertany a una {{c1::subfamília}} de plantes.<br>Esta especie pertenece a una subfamilia de plantas.,[sound:aquesta_espcie_pertany_a_una_subfamlia_de_plantes.mp3],Aquesta espècie pertany a una subfamília de plantes.,Esta especie pertenece a una subfamilia de plantas.,subfamília,Noun,"Biology, Common, Formal",aquesta_espcie_pertany_a_una_subfamlia_de_plantes.mp3
paraula_6741_01,La {{c1::supervivència}} en el desert és difícil.<br>La supervivencia en el desierto es difícil.,[sound:la_supervivncia_en_el_desert_s_difcil.mp3],La supervivència en el desert és difícil.,La supervivencia en el desierto es difícil.,supervivència,Noun,"Common, outdoors, adventure",la_supervivncia_en_el_desert_s_difcil.mp3
paraula_6742_01,La meva {{c1::tesis}} es sobre l'art modern.<br>Mi {{c2::tesis}} es sobre el arte moderno.,[sound:la_meva_tesis_es_sobre_lart_modern.mp3],La meva tesis es sobre l'art modern.,Mi tesis es sobre el arte moderno.,tesis,Noun,"Common, academic",la_meva_tesis_es_sobre_lart_modern.mp3
paraula_6743_01,Ella és una ingeniera {{c1::titulada}}.<br>Ella es una ingeniera {{c2::titulada}}.,[sound:ella_s_una_ingeniera_titulada.mp3],Ella és una ingeniera titulada.,Ella es una ingeniera titulada.,titulada,Adjective,"Common, academic, professional, formal",ella_s_una_ingeniera_titulada.mp3
paraula_6744_01,El llibre ha estat {{c1::traduït}} a diversos idiomes.<br>El libro ha sido traducido a varios idiomas.,[sound:el_llibre_ha_estat_tradut_a_diversos_idiomes.mp3],El llibre ha estat traduït a diversos idiomes.,El libro ha sido traducido a varios idiomas.,traduït,Verb (past participle),"Common, linguistic",el_llibre_ha_estat_tradut_a_diversos_idiomes.mp3
paraula_6745_01,Treballarem amb un espai {{c1::vectorial}}<br>Trabajaremos con un espacio {{c2::vectorial}}.,[sound:treballarem_amb_un_espai_vectorial.mp3],Treballarem amb un espai vectorial,Trabajaremos con un espacio vectorial.,vectorial,Adjective,"Technical, Mathematical",treballarem_amb_un_espai_vectorial.mp3
paraula_6746_01,El muntanyenc ha arribat al {{c1::vèrtex}} de la muntanya.<br>El montañero ha llegado al vértice de la montaña.,[sound:el_muntanyenc_ha_arribat_al_vrtex_de_la_muntanya.mp3],El muntanyenc ha arribat al vèrtex de la muntanya.,El montañero ha llegado al vértice de la montaña.,vèrtex,Noun,"Common, geometric, topographic",el_muntanyenc_ha_arribat_al_vrtex_de_la_muntanya.mp3
paraula_6747_01,Ja he {{c1::votat}} a les eleccions.<br>Ya he votado en las elecciones.,[sound:ja_he_votat_a_les_eleccions.mp3],Ja he votat a les eleccions.,Ya he votado en las elecciones.,votat,Verb (past participle),"Common, political",ja_he_votat_a_les_eleccions.mp3
paraula_6748_01,L'{{c1::aprofitament}} de recursos naturals s'ha de fer de manera sostenible.<br>El aprovechamiento de los recursos naturales se tiene que hacer de manera sostenible.,[sound:laprofitament_de_recursos_naturals_sha_de_fer_de_manera_sostenible.mp3],L'aprofitament de recursos naturals s'ha de fer de manera sostenible.,El aprovechamiento de los recursos naturales se tiene que hacer de manera sostenible.,aprofitament,Noun,"Common, environmental",laprofitament_de_recursos_naturals_sha_de_fer_de_manera_sostenible.mp3
paraula_6749_01,A la nena li encanta el {{c1::ballet}}.<br>A la niña le encanta el {{c2::ballet}}.,[sound:a_la_nena_li_encanta_el_ballet.mp3],A la nena li encanta el ballet.,A la niña le encanta el ballet.,ballet,Noun,"Entertainment, art, dancing",a_la_nena_li_encanta_el_ballet.mp3
paraula_6750_01,La botiga està al {{c1::Center}} del poble.<br>La tienda está en el centro del pueblo.,[sound:la_botiga_est_al_center_del_poble.mp3],La botiga està al center del poble.,La tienda está en el centro del pueblo.,Center,Noun,"Common, location",la_botiga_est_al_center_del_poble.mp3
paraula_6751_01,El cel està molt clar avui.<br>El cielo está muy claro hoy.,[sound:el_cel_est_molt_clar_avui.mp3],El cel està molt clar avui.,El cielo está muy claro hoy.,clares,Adjective,"common, descriptions",el_cel_est_molt_clar_avui.mp3
paraula_6751_02,Per fer aquest pastís necessitem quatre {{c1::clares}} d'ou.<br>Para hacer este pastel necesitamos cuatro claras de huevo.,[sound:per_fer_aquest_pasts_necessitem_quatre_clares_dou.mp3],Per fer aquest pastís necessitem quatre clares d'ou.,Para hacer este pastel necesitamos cuatro claras de huevo.,clares,Noun,food,per_fer_aquest_pasts_necessitem_quatre_clares_dou.mp3
paraula_6752_01,El ciclista guanyà l'etapa {{c1::contrarellotge}}.<br>El ciclista ganó la etapa contrarreloj.,[sound:el_ciclista_guany_letapa_contrarellotge.mp3],El ciclista guanyà l'etapa contrarellotge.,El ciclista ganó la etapa contrarreloj.,contrarellotge,Noun,sports,el_ciclista_guany_letapa_contrarellotge.mp3
paraula_6753_01,El massatge {{c1::corporal}} és molt relaxant.<br>El masaje {{c2::corporal}} es muy relajante.,[sound:el_massatge_corporal_s_molt_relaxant.mp3],El massatge corporal és molt relaxant.,El masaje corporal es muy relajante.,corporal,Adjective,"common, health",el_massatge_corporal_s_molt_relaxant.mp3
